id_str,name,screen_name,description
123036487,Shane Hazel,ShaneTHazel,Host of #RADICAL & #TheRebellion Podcasts. Husband Father Marine Combat Veteran PEACE LIBERTY FREE MARKETS Libertarian
877593695184400384,Steve Reilly,SteveReilly2018,"Husband, Father, Veteran, Candidate for Congress #GA07"
31191969,Austin Scott,AustinScott4GA,"Born and raised in Georgia. Father, husband, small businessman, U.S. Congressman. Working hard for the good people of Georgia."
836214120621944834,Danny Ellyson,danny_ellyson,"As a Republican candidate, I aspire to represent the 8th district of Georgia in an effort to restore our government to, for, and by the people!"
35042190,Fred Swann,SwannforGA,"Progressive activist, rural advocate, 2018 Democratic Nominee for Georgia Ag Commissioner."
1258201092946616320,Andrew Clyde for Congress,Clyde4Congress,Republican Candidate for Georgia’s 9th Congressional District #GA9  •Images do not imply endorsement by the Department of Defense or any Service Branch.•
1202258624233512960,Antwon Stephens,AntwonS2020,"Athens-Clarke School Board District 2 Representative, Political Strategist, Civil Rights Activist"
966049320138022912,David Cooper,DC4CongressGA,
93351287,Devin Pandy,DevinPandy,Retired US Army Warrant Officer ~ Combat Veteran ~ Wounded Warrior ~ Ran for Congress ~ #PEOPLEoverPOWER ¦ https://t.co/5ZFasZSwj8
849074068137619456,Antifa Airline,Mccallforall,Christian Progressive. Former Congressional Candidate vs. Doug Collins. Current Law Student. Future Criminal Defense Lawyer.
1061217005624266753,Andrew Ferguson,AndrewF_gadawg,Former Congressional Candidate For GA 10. Fighting for everyday Georgians because @GeorgiaCantWait.
837855912991854592,Jonathan Griffith,griff4congress,
1144623337118851072,Clyde Elrod For Congress,ElrodFor,"My name is Clyde Elrod, I am running for Congress in Georgia's 10 District in 2020 against Jody Hice. I am running as a Democrat, but I am more of a Libertarian"
1210975940752183297,Hunt for Congress,HuntForCongress,Republican Candidate for Ohio's 15th District
946776260369403904,Richard Dien Winfield,WinfieldForUS,"Candidate for US Senate in GA’s special election, Husband, father of 3, UGA Professor of Philosophy, author, & union member"
1019657611929677824,Tabitha Johnson-Green for GA10,TJG4GA,"Christian, wife, mother, Registered Nurse, business owner and proud Democrat"
825951068962095104,Adam Wynn for Georgia,AWynnForGA,Democratic Nominee for GA House 23 ('18) | Tech Entrepreneur | Political Strategist @compasscamp | Board Chair @CFVCInfo | 🏳️‍🌈 He/Him/His
1189988445290192897,Asher Nuckolls,VoteNuckolls,Former physics teacher and former candidate for office.
25292688,Dana Barrett,TheDanaBarrett,"Former Democratic Nominee for Congress. 
Fighting for:
🏥 The Right to Healthcare
💰Equal Economic Opportunity
👷A Government that Literally WORKS"
979104786413912066,Flynn Broady,flynndbroadyjr,"Official twitter for #TeamBroady; fighting to flip the Cobb County DAs office in 2020. Join our movement using #InWithFlynn. Flynn's tweets signed ""FB"""
1205925191387373570,Rod Sellers for Congress,rodforcongress,Running for Congress in GA’s 11th District! The Veteran Candidate. The Union Member Candidate. The Get Money Out of Politics Candidate.
571040551,William Llop CPA,VoteforWilliam,William Llop is a seasoned CPA running for Georgia's 6th District Congressional seat.
956574189267374081,Eugene Yu,Yu4Congress,"I will put America and the American people first. We should always win or at least give ourselves the best chance to win. ""A Vote for Yu is a Vote for YOU!"""
36339531,Francys Johnson,francysjohnson,"Francys Johnson is a lawyer, pastor and educator serving this present age! Learn more at https://t.co/suObgGuJvN."
1237937510124322818,Liz Johnson for Congress,LizforGA12th,"Wife, mother, grandmother, community leader, 2020 U.S. Congress Democratic Nominee. A voice for ALL of Georgia's 12th District. ⬇️"
890653643195764737,Trent Nesmith,VoteTrent18,"District native, blue collar, progressive, small business owner working to build Georgia for all. Help #TeamTrent18 bring sanity back to Washington."
1235407546803982337,Hites4CongressGA13,Hites4G,Paid for and approved by Becky E. Hites for Congress Committee.
170341758,David Scott,Electdavidscott,This is the campaign Twitter account for Congressman David Scott. Thanks for your support.
1189330072404140037,jannquell,jannquell,"child advocate attorney, community advocate, former mayor and candidate for congress, awesome big sister, avid reader, excellent cook. personal account."
857231659908911104,Newland4congress,congressNewland,"I am a Christian man running for congress in district 13 in Georgia. After 60 years of observation, I now see the enemy clearly and feel I must resist them"
185174745,Martin Cowen,mlcowen,🇺🇸 https://t.co/H1mR4XQItb
39555191,Michael Owens for Georgia,OwensForGA13,"Dad, Veteran, Cybersecurity leader,  Fmr. Dem Party Chair working to turn GA blue. Endorsed by #BrandNewCongress"
878917891021840388,Brain🌹,Rosser4Georgia,IATSE Local 927 • Ibanez Aficionado • Leftist
1219049948462841858,Kevin Van Ausdal (D),KevinVanAusdal,"Candidate for U.S. House of Representatives, fighting for Georgia's 14th District. #StandwithKevin #gapol #KVA #GA14"
826065164504006657,Marjorie Taylor Greene 🇺🇸,mtgreenee,"Congresswoman-Elect for Georgia's 14th CD, Christian, Wife, Mom, Small Business Owner, Proud American, 100% Pro-Life, Pro-Gun, Pro-Trump, #MAGA"
2319109401,Tamekia Fain 🌊,TamekiaFain,"Wife,Mother,Tech-Guru, and part-time lover of sneakers!!"
161963199,Beth Fukumoto,bethfukumoto,AY 2019-20 Fellow @ Harvard Kennedy School. Former Legislator. Secret Tiara Wizard. Me and Twitter were “on a break.” I might be back now.
141036249,Cam Cavasso,camcavasso,Father. Small-business owner. Former Legislator. Republican candidate for US Congress in Hawaii.
28479007,Colleen Hanabusa,ColleenHanabusa,"Former U.S. Representative and Hawaii State Senate President running for Honolulu Mayor in 2020. Waiʻanae roots, UH alum, Attorney, Frannie and Liʻi’s mom."
1925699563,Donna Mercado Kim,DonnaMercadoKim,Hawai'i State Senator - District 14
940742157392003072,Lt. Governor Doug Chin,dougchinforhi,Hawai‘i Lt. Governor Doug Chin is a Democrat and the former Attorney General
136194929,Ernie Martin,erniemartin808,Husband. Dad. Attorney. UH alum. Honolulu City Council Chair Emeritus. Family first #cchnl native
24352029,Kaniela Ing,KanielaIng,Climate Justice Campaign Director @pplsaction. Former legislator. Family man.
994999025668521984,Ron Curtis,rcurtis808,"Constitutional originalist, common sense, moderate, reform Republican running for Congress HI-01. https://t.co/7htZurz92C"
991335079443038213,Anthony Tony Austin For Congress,ATA4CONGRESS,Running 🏃🏽 For US House in Congress For the Aloha State of Hawai’i District 2
821961495726551040,BRIAN EVANS,becongress,Nominee for US Congress 2018 - Hawaii/Democratic Candidate for Congress 2020 - 🇺🇸 🌺 - Back to my private life @croon1. I did my best. #PatientSafety
1271014376556777472,Joe Akana for Congress Hawaii 2020,Joe_Akana,Joe Akana for U.S. Congress CD2-includes all Hawaiian islands except for southern Oahu. #joeakana #VoteJoeAkana #NativeHawaiian #Veteran #USAF #USCongress
4863545294,Kai Kahele,kaikahele,"Husband, Father, Son, Native Hawaiian, State Senator, Veteran, Proud Democrat and Congressman-Elect (HI-02)"
848679806082310144,Sherry Alu Campagna,SherryForHawaii,"Environmental scientist, Native Hawaiian, proud mom, Democrat for Hawaii's Congressional District 2. Donate: https://t.co/IRSDJDbsII"
960628461697142784,Alex Gallegos for Congress,AlexForIdaho,
997940630943748096,Cristina McNeil for Congress,ForMcneil,
930515260036956160,Christy Perry,ChristyPerry208,"Official account for Rep. Christy Perry, Idaho's Legislative District 11.
Excited to announce my run for Congress. #ChristyforCongress"
892090350822711296,Vandermoose,votevandermaas,
2355611766,#Libertarian 🕊🎗️🗽⏳💚🧡🖤,IDJoe4Congress,#BringOurTroopsHome #LegalizeIdaho #EndTheViolence
331336461,Luke Malek,LukeMalek,Lawyer at https://t.co/2pMmQ7An2D. Idahoan. Republican. Former State Legislator. Candidate for Lieutenant Governor.
435754473,Michael W Smith,MichaelSmith4ID,
15139258,Michael Snyder,Revelation1217,"Michael is a nationally syndicated writer, media personality and political activist. He is the author of 5 books including Living A Life That Really Matters."
939210399060148229,Swisher for Idaho,SwisherforIdaho,"Congressional Candidate running in Idaho's 2nd District.
Economist.
Everyday Idahoan fighting for working families."
314223728,Mike Simpson,MikeSimpson4ID,"Conservative Republican Mike Simpson represents the families, small businesses, farms and ranches of Idaho’s Second Congressional District."
2372294245,Peter For ALL of US,1stungun,Dandelion eating racquetball loving One Man Swat Team of TRUTH😊 For Immature Adults Only🤔🌈🎶
288973089,Ameena Matthews for First District of Illinois,AmeenaMatthews,I believe in the power of people and communities to create change and transform our society into one that is just and equal for all. #Punch32
1197496992685051904,Bobby L. Rush,bobbyrushfor1st,U.S. Congressman (IL-01) | Past. Present. Proven.
2329221734,Jimmy Tillman,Tillman2014,Jimmy Lee Tillman II - Republican Candidate for Congress - For the people of the 1st Congressional District of Illinois. Let's Send Jimmy Lee To DC.
1142111991458385920,Philanise For Congress 2020,Philaniseforco1,Republican Nominee for IL01 in the Great State of Illinois! #teamphilanise #philaniseforcongress #philanisewhite2020 #newchoicebetterway #KAG #MAGA
1153118966522548225,"Sarah Gad, JD",SarahGad2020,Assistant Law Professor • Award winning Humanitarian • University of Chicago Law School Alum • Scientist • Activist • Animal Lover 🐾
4809829932,John Morrow,CandidateMorrow,"Official Twitter Account for John Morrow, Former Candidate for the 2nd Congressional"
2725284682,Marcus Lewis,marcuslewis2cd,"I am running for the Democratic Nomination on March 15th, 2016. My quest is to become the U.S. Representative of the 2nd District of Illinois. We need justice!"
38285038,Robin Kelly,RobinLynneKelly,"Congresswoman, 2nd Illinois' Congressional district"
1270426374,Marie Newman,Marie4Congress,"#IL03 Congresswoman-elect: Fighting to Make the Economy Work For Everyone, Med4All, Real Pay For Real Jobs, Green New Deal. #NewDayinIL03"
1176917445728186368,Fricilone For Congress,FriciloneMike,"Republican Congressional candidate for Illinois' 3rd District. I will be your voice, advocating for policies that align with hardworking 3rd District values."
1129866000520962051,Rush Darwish,Rush4Congress,Candidate for U.S. Representative of #IL03 | Community Organizer | Small Business Owner | Basketball Coach | Marathoner | Humanitarian |
58389185,"Jesus E. Solorio, Jr",jesussoloriojr,A proud son of Mexican immigrants and lifelong native of Chicago’s Southside. | Entrepreneur | Former Republican nominee for U.S. House - #IL04 🇺🇸
842578993,Mark Lorch,MarkLorch,"Helping, Learning, and Investing. 2018 Candidate to represent the 4th District of Illinois in the United States House of Representatives"
923339478877515776,Richard Gonzalez,RichG4Congress,"Born and live in Chicago, Illinois. Parents immigrated from Puerto Rico. Running for Illinois' 4th congressional district. Fight the good fight!"
189956658,Brian Burns,BurnsUSA,"Progressive, activist, and former candidate for U.S. Congress in the Illinois 5th district.  https://t.co/VQKwaw1mqy"
891398328671281152,Steve Schwartzberg,SteveSchwartzb1,Seeking to represent the people of the Illinois 5th Congressional District in the House of Representatives
4479216613,Amanda Howland,AmandaHowland06,Former educator. Attorney. Cancer survivor. Democratic candidate for the U.S. House of Representatives in Illinois's 6th District.
885211526302453760,Becky for Illinois,BeckyforIL,Democrat for Congress in IL-06. Owner of Anderson's Bookshops. Naperville City Councilor. Mom.
879763308940849152,Carole Cheney,Carole4IL06,Candidate for Illinois 6th Congressional District
131302864,Evelyne Dubois,Evelynette,
3950310316,Dr. Jay Kinzler,DrJayKinzler,"Candidate for Congress, IL-6. Transplant Surgeon. Army Reserve Colonel. Use of military rank,job& photos does not imply endorsement by Dept. of Army or Defense."
481734931,Jeanne Ives,JeanneIves,"West point graduate, veteran, mother of five."
841116148028571648,Zordani for Illinois State 47,JenniferZordani,Representing Illinois State District 47 Values. It's time to elect a Democrat who will work for social progress while responsibly addressing economic issues.
753376345430691840,Kelly Mazeski,KellyMazeski,Democratic activist. Environmentalist. Community leader. Healthcare advocate.
20015903,Peter Roskam,PeterRoskam,"Husband, father, and former U.S. Representative for the 6th District of Illinois."
863040334149898240,Anthony V. Clark,anthonyvclark20,"If you stick a knife in my back 9” & pull it out 6”, there's no progress. A teacher helping in the fight to end capitalistic oppression. He/Him 🌹"
893124826537308160,Craig Cameron,CraigCameron07,Support Craig Cameron for US Congress for the 7th District in Chicago
1217134603267399680,Danny K. Davis,DannyKDavis7th,Congressman of the 7th Congressional District
1144606486213083136,Kristine Schanbacher,votekristine,Attorney and human rights activist.  | She/Her/Hers
77509614,Jitendra “JD” Diganvker,diganvker,legal immigrant entrepreneur | Political Activist | former GOP Candidate for congress.
1181782001252212736,Faheem For Congress-2022,faheemforcongr1,IL-District 8. Promises made will be kept.
62649021,Raja for Congress,RajaForCongress,"Father of 3, Husband, Small Businessman & Congressman representing the people of #Illinois' 8th District. Official account of the Raja for Congress campaign."
897683677672505345,Thomasforil9,thomasforil9,"Professor, Coast Guardsman, Running to represent the constituents of IL 9th District in the U.S. House of Representatives"
393128081,John Elleson,JohnElleson,
910204689844785157,Vote Sangari,VoteSangari,Republican Nominee for the 9th Congressional District of Illinois 2020
2997938738,Adam Broad 🌹,broadcoalition,Citizen Dad/Lisa's Guy. He/Him/His. This is my personal/political account. My affiliations don't always speak for me and I don't always speak for them.
862777765921214466,Doug Bennett,DougRBennett,#DougBennettForCongress #ILGOP #CreatingSolutionsThatWork! #IL10 #GetOutAndVote #LakeCounty #RepublicanParty
